ID,FROM_ID,To_ID,DURATION_H,DIST_KM,Municipalicty
1,Halmstad,17001,0.824027778,60.82865,Örkelljunga
1,Halmstad,17140,0.996813889,66.15664,Örkelljunga
1,Halmstad,17188,1.090205556,74.38954,Örkelljunga
1,Halmstad,17284,0.751977778,55.78729,Örkelljunga
1,Halmstad,17308,1.014202778,68.02067,Örkelljunga
1,Halmstad,17422,0.94465,65.93133,Örkelljunga
1,Halmstad,17622,1.133952778,67.95486,Örkelljunga
1,Halmstad,17678,0.9864,63.5035,Örkelljunga
1,Halmstad,17756,0.816294444,58.78738,Örkelljunga
1,Halmstad,17800,1.013383333,63.51145,Örkelljunga
1,Halmstad,17875,0.954055556,66.14355,Örkelljunga
1,Halmstad,17888,0.886155556,61.1573,Örkelljunga
1,Halmstad,17897,0.909744444,58.64432,Örkelljunga
1,Halmstad,17970,1.009127778,70.73377,Örkelljunga
1,Halmstad,18034,0.862225,62.18441,Örkelljunga
1,Halmstad,18087,0.867625,53.721,Örkelljunga
1,Halmstad,18234,0.847583333,60.02856,Örkelljunga
1,Halmstad,18311,0.936155556,63.99239,Örkelljunga
1,Halmstad,18347,0.848711111,62.91644,Örkelljunga
1,Halmstad,18506,0.909083333,62.61246,Örkelljunga
1,Halmstad,18543,1.158830556,67.78596,Örkelljunga
1,Halmstad,18601,0.831875,60.44811,Örkelljunga
1,Halmstad,18667,0.927377778,63.28233,Örkelljunga
1,Halmstad,18702,0.916022222,65.06865,Örkelljunga
1,Halmstad,18711,0.903533333,64.17336,Örkelljunga
1,Halmstad,18786,0.892947222,65.04402,Örkelljunga
1,Halmstad,18887,0.887091667,64.50385,Örkelljunga
2,Helsingborg,14,0.454063889,39.65013,Örkelljunga
2,Helsingborg,59,0.753275,66.28093,Örkelljunga
2,Helsingborg,149,0.885630556,85.9278,Örkelljunga
2,Helsingborg,177,0.774538889,68.32563,Örkelljunga
2,Helsingborg,254,0.740061111,58.09791,Örkelljunga
2,Helsingborg,378,0.659319444,48.00802,Örkelljunga
2,Helsingborg,430,0.789425,59.11954,Örkelljunga
2,Helsingborg,434,0.641411111,45.91473,Örkelljunga
2,Helsingborg,489,0.752138889,65.18662,Örkelljunga
2,Helsingborg,729,0.630880556,46.05829,Örkelljunga
2,Helsingborg,927,0.611163889,44.33473,Örkelljunga
2,Helsingborg,979,0.832075,60.19292,Örkelljunga
2,Helsingborg,1104,0.700525,50.07219,Örkelljunga
2,Helsingborg,1245,0.575902778,48.09984,Örkelljunga
2,Helsingborg,1369,0.761872222,67.2486,Örkelljunga
2,Helsingborg,1430,0.712263889,56.79996,Örkelljunga
2,Helsingborg,1578,0.702805556,50.40921,Örkelljunga
2,Helsingborg,1811,0.815797222,70.1348,Örkelljunga
2,Helsingborg,2021,0.746722222,66.93464,Örkelljunga
2,Helsingborg,2117,0.864763889,72.13527,Örkelljunga
2,Helsingborg,2161,0.646277778,53.24286,Örkelljunga
